category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
,"11. 9. 6,11. 9. 8,11. 9. 15,11. 9. 19,11. 9. 27,11. 9. 29,11. 10. 4,11. 10. 6,11. 10. 11,11. 10. 12,11. 10. 13,11. 10. 18,11. 10. 20,11. 10. 25,11. 10. 27,11. 11. 1,11. 11. 3,11. 11. 8,11. 11. 9,11. 11. 23,11. 11. 24,11. 11. 29,11. 12. 6,11. 12. 8",ko,http://www.kocw.net/home/cview.do?cid=9ed8b860f8a1e44f,기계학습입문,알란 유일,,24,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t410026.jpg,unknown,on
,"데이터베이스 환경 / 데이터베이스관리시스템 / 데이터베이스시스템 구성,데이터 모델 구성요소 / 개념적 데이터 모델링 : E-R Model / 데이터 모델링 : 관계형 데이터 모델,집합연산 / 관계대수 연산 / 데이터베이스 수정 / 뷰,데이터베이스 설계 환경 / 요구분석 / 설계 / 구축,정규화 개요 / 함수 종속 / 1정규형 / 2정규형 / 3정규형 / BCNF,데이터 정의 언어 / 데이터 조작 언어 / SQL 뷰 / 삽입 SQL,질의 처리 단계 / 질의 최적화 / 내부형태 변환 규칙 / 관계대수 연산자 구현,트랜잭션 개요 / 트랜잭션의 특성 : 원자성, 일관성, 고립성, 지속성,동시성 제어 개요 / 로킹 규약, 타임스탬프 순서 규약 / 삽입,삭제 연산과 동시성 제어,시스템 장애와 회복 / 로그 이용 회복 / 검사시점 회복",ko,http://www.kocw.net/home/cview.do?cid=9776230b57fda4ee,데이터베이스,송희헌,,10,0,4,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t409918.jpg,unknown,on
,"1. Analog & Digital,2. 표본화정리,3. PCM (Pulse Code Modulation),4. DPCM and DM (Differential PCM and Delta Modulation,5. Line Codes의 PSD(power spectral density),6. Pulse Shaping,7. Digital Carrier Systems,8. 확률의 개념,9. 랜덤변수의 개념,10. 랜덤변수의 함수,11. 모멘트와 분포함수,12. 특성함수와 그 응용,13. 오류검출 및 오류정정 코드,14. 소스코딩과 가변길이코드,15. Huffman Code의 응용",ko,http://www.kocw.net/home/cview.do?cid=c3979715200f8657,디지털전송과 코딩,오용선,,15,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t409841.jpg,unknown,on
,"4세대 이동통신 최근 동향과 3GPP LTE 표준화 관련 강의,채널코딩에서 선형블록코드 확장 강의, 최근 그가 발표한 논문을 중심으로 연구동향 소개,자기 Dual Code 소개,JMP (Jacket Mudulo Prime) 소개,새로운 이진 자기 여미 code(크기 50) 소개,시간영역 QRD-데이터 검파기 싱글 반송파 전송",ko,http://www.kocw.net/home/cview.do?cid=33a35819f2a2dc31,정보이론특론,이문호,,6,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t409693.jpg,unknown,on
,"data, information, datbase, database management system, database system에 대한 개요 설명,데이터베이스의 정의 및 특성,Data Redundancy and Independency,ANSI Sparc 3 레벨 구조, Mapping, DBA에 대해 설명,관계형 데이터베이스의 Domain, Relation, Tuple, Attribute에 대해 설명,Key 및 integrity constraints에 대해 설명,데이터베이스를 조작하기 위한 연산의 두가지 타입 정형어인 관계 대수 및 관계 해석에 대해 설명,데이터베이스에 접근하기 위한 DML인 SQL 설명,APM (Apache-PHP-MySQL) 설치 방법 설명
MySQL 설치 방법 설명,ODBC를 사용하여 MySQL에 접근하는 방법 설명,MFC의 Document/View 구조를 사용하여 MySQL로 부터 받은 데이터 출력하는 예제 설명,MySQL을 활용한 MFC 프로그래밍 #1에서 실습한 내용에 Insert 및 Delete 기능 추가,ODBC 소비자 클래스를 사용한 database programming,FD (함수 종속), MVD, JD에 대해 설명하고 데이터베이스를 효율적으로 구성하기 위한 정규화 단계인 1NF, 2NF, 3NF, BCNF, 4NF, 5NF에 대해 설명,실제 세계를 컴퓨터에서 처리하기 위한 모델링에 대해 설명하고 이를 표현하기 위한 E-R Diagram (Entity-Relationship Diagram)에 대해 설명,데이터베이스를 설계하기 위한 단계에 대해 학습하고, Conceptual Design, Logical Design, Physical Design 설명,데이터베이스에 데이터를 저장하기 위한 방법과 이를 효율적으로 접근하기 위한 역파일, ISAM 파일, B-tree, B+-tree 등에 대해 설명,강의에서 다루지 못한 부분에 대한 주요 용어 설명",ko,http://www.kocw.net/home/cview.do?cid=d447c44339e472e7,데이터베이스 및 설계 (2012년1학기),오병우,,18,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"-강좌소개,-통신의 개념, 통신시스템 구성도,-SNR, Bandwidth, Tx. rate ,-변조와 코딩,-신호의 크기 ,-신호의 분류,-Impulse function,-신호의 직교성,-일반화된 Fourier 급수 ,-삼각함수형 Fourier 급수,-복소지수형 Fourier 급수,-스펙트럼 분석,-Fourier 변환과 스펙트럼 ,-존재성과 선형성,- Sinc function, Signum function,Duality, Scaling, Symmetry,Shifting, Convolution, Differentiation,-시스템이론 
-무왜곡전송, 선형, 비선형왜곡",ko,http://www.kocw.net/home/cview.do?cid=6316f663ef00cdd1,통신공학,오용선,,18,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t386948.jpg,unknown,on
,"자바개발환경의 구축, 객체와 클래스에 대한 이해,메소드 오버로드, 생성자, 상속성에 대한 이해,메소드 오버라이딩, 클래스 라이브러리, 패키지,접근제어, 그래픽사용자인터페이스,좌표계와 관련 클래스, 컴포넌트 개요,여러가지 컴포넌트의 사용,텍스트 입력 컴포넌트, 컨네이너 개요,여러가지 컨테이너의 사용,표준 대화창, 테두리 만들기,여러가지 레이아웃 관리자의 사용,기타 레이아웃 관리자, 그래픽스 개요,그래픽스 클래스의 사용, 색상,폰트 사용, 전경색/배경색 설정,이벤트와 이벤트 수신자,다양한 방식의 이벤트 수신자,여러 컴포넌트들의 이벤트 수신자,윈도우 이벤트 개요, 윈도우 이벤트 수신자,마우스 이벤트의 처리, 메뉴 개요,메뉴 이벤트, 그외 메뉴들,복습 및 과제,난수 발생기, 중복되지 않는 난수,텍스트 파일 입출력, 예외사건, 핼맨 응용,다중 쓰레드 개요, 쓰레드 클래스, 잠자기,다중 쓰레드 GUI 프로그램, 시간 측정,상호배타, 세마포, 모니터,동기화 예제, 쓰레드 순서 조정,퍼즐 개요, 2개 격자 퍼즐, 16개 격자 퍼즐,중복되지 않는 난수, 퍼즐 게임에 적용,행맨 개요, 부속 패널 만들기 (1),행맨 부속 패널 만들기 (2),행맨 부속 패널 조합 및 완성, 단어의 추가",ko,http://www.kocw.net/home/cview.do?cid=3d6073d1c487c525,자바 프로그래밍응용,양희재,,31,0,4.5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t370684.jpg,unknown,on
,"-담당교수 / 분반
-학습목표
-강의진행,- Good or Bad UI?
- Bad Designs Web site
- Good,- Interaction Design의 정의, 특징, 접근방법
- UX(User Experience) 디자인이란? UX 디자이너의 역할
- 관련분야,- UX 프로젝트 접근 방법론
- 프로젝트진행,- 9장. 사용자 중심 디자인
- 10장. 참여 디자인,- User Research 개요
- 관찰 기술
- 질의/인터뷰 기술,- 맥락질의 기법의 개요
- 맥락질의 기법 인터뷰 실습
- 데이터 활용,- User Research 데이터 정리
- 작업 분석 질문(Questions)
- 데이터 정리,- 왜 SBD 인가?
- Rosson A32:P33+A34,- UCD의 심리학적 이해
- Johnson-Laird의 세 가지 표상
- 노만의 일곱 가지 디자인 원칙,- Prototypes
- Low-fi 프로토타입의 필요성
- 페이퍼 프로토타입
- 비디오 프로토타입
- 와이어프레임 프로토타입
- 평가 및 수정,- 페이퍼 프로토타입 테스트
  1. 준비하기
  2. 사용자 테스트 실시하기
  3. 해석세션 실시하기,- 컴퓨터의 역사
- HCI의 역사,- Low-fi 프로토타입의 문제점
- 스케치 기반 UI 프로토타입 작성 도구
- Hi-fi 프로토타입
- 프로토타입 작성도구
- UI Builders
- 최근 사용중인 GUI 프로토타입 도구,- 분석적 평가(Analytical evaluating)
- Heuristic evaluation
- 휴리스틱 평가척도,- 인간 컴퓨터 상호작용
    D.Norman의 상호작용 모델
    GUI의 힘
    메타포
    직조작 
    입출력장치
    수행능력 예측 모델
    Fitts법칙, Hick법칙, GOMS모델
- 사회적 상호작용
   대면 커뮤니케이션
   후경로 행동
   사회적 행동
   도구를 이용한 커뮤니케이션",ko,http://www.kocw.net/home/cview.do?cid=a5c4e1237ea55200,사용자인터페이스,임순범,,16,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"The schedule for this semester. Reference book, requirments and evaluation method,1. Underdetermined linear system; 2. The temptation of convexity; 3. Closer look at L1 minimization,1. Closer look at L1 minimization; 2. Conversion of (P1) to linear programming; 3.Promoting sparse solution,1. Promoting sparse solution; 2. The L1-norm and implications; 3. The (P0) problem-sparsity optimization,1. Two orthogonal case; 2.. An uncertainty principle; 3. Heisenberg uncertainty,1. Uncertainty of redundant solutions; 2. From uncertainty to uniqueness; 3.,1. Uniqueness via spark; 2. Uniqueness via the mutual-coherence,1. The core idea; 2. The orthogonal matching pursuit,1. Other greedy method; 2. Convex relaxation techniques,1. OMP Performance Guarantee; ,2.  BP performance guarantee; ,3. Performance of pursuit algorithms; ,4. Tropps Exact recovery condition,1. General motivation; ,2. Stability of the sparsest solution; ,3. Theoretical study of the stability of (P_0^e),1. Theoretical study of the stability of (P_0^e);,1. Restricted isometry property; ,2. Stability analysis; ,3. Pursuit algorithms; ,4. OMP and BP extension,1. Basic pursuit denoising; ,2. IRLS  ; ,3. Subgradients,1. LARS; ,2. Unitary case; ,3. BPDN stability guarantee,1.  stability of BPDN; ,2. Overview; ,3. Fourier analysis;,1. wavelets; ,2. compressed sensing understanding,1.  sparsity and compression;,1. compressed sensing understanding; ,2.  Sensing matrix,1. Null space conditions;,1. The restricted isometry property,1. The restricted isometry property； ,2. The relationship between RIP and NSP; ,3. Coherence;,1. The restricted isometry property; ,2. Sensing matrix constructions; ,3. Signal recovery via l1 minimization; ,4. Noise free signal recovery,1. Noise free signal recovery;,1. signal recovery in noise: bounded noise,1. signal recovery in noise: Gaussian noise; ,2. Coherence guarantees,1. Lemma explaination; ,2. Main idea,1. Proof,1.proof,1. Overview; ,2. Motivation: A toy example; ,3. Frame work,1. Covariance analysis;,2. Covariance matrix;,1. Covariance and correlation; ,2. PCA using SVD",ko,http://www.kocw.net/home/cview.do?cid=6af5bf61a22fc248,수치시뮬레이션기반공학특강1,정윤모,,59,0,5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t340861.jpg,unknown,on
,"Algorithms 
Step-by-step Procedure of Design and Implementation of a Program
Introduction to C++,Boolean Expressions
Branching Mechanisms
Loops,Predefined Functions
Programmer-defined Functions
Scope Rules,Parameters
Overloading and Default Arguments
Testing and Debugging Functions,Introduction to Arrays
Programming with Arrays
Multidimensional Arrays,Structures
Classes,Constructors
More Tools
Vectors,Basic Operator Overloading
Friends and Automatic Type Conversion
References and More Overloading,An Array Type for Strings
Character Manipulation Tools
Standard Class string,Pointers
Dynamic Arrays
Classes, Pointers, Dynamic Arrays,Nodes and Linked Lists
Binary Search Tree,Inheritance Basics
Programming with Inheritance,Virtual Function Basics
Pointers and Virtual Functions,Classes for sorting with array
Classes for sorting with linked list
Pseudo code 
Class CDept Constructor
Class Cstudent Constructor
Class Clecture Constructor,Function Templates
Class Templates
Templates and Inheritance",ko,http://www.kocw.net/home/cview.do?cid=c1f631b488823f04,프로그래밍 언어,김영탁,,15,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t340611.jpg,unknown,on
,"Microprocessor Microcomputer Assembly Language
Computer vs, processor
Micro-computer vs Micro-processor
Memory map,Z-80 micro processor Architecture
8bit
Pinout and signal
Memory read/write,Address Decoding
메모리의 종류,Instruction Format
Z80 Programming Model,Instruction sets
Program Examples,Interrupt type : maskable/nonmaskable
Interrupt mode : 3
Multiple interrupts
Example programs,8255 Block diagram
8255 control logic 
8255 mode 0 
Program Example,8255 mode 1 : Handshake
8255 mode 2 :Bidirectional
Program Examples
Serial communication block diagram
Error check : CRC,Serial I/O Standard RS-232C
Control Signals for 8251A,8251A USART
Control Signals for 8251A
Transmitter and Receiver Section,OP Amp
D/A Table
A/D Conversion,Microcomputer
Microprocessor
Microcontroller
8051 Microcontroller,8051 Microcontroller",ko,http://www.kocw.net/home/cview.do?cid=ce8302a43eed8926,마이크로프로세서 및 실험,이기동,,13,0,3,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t339998.jpg,unknown,on
,"이 과목에서 배울 내용에 대해 간략히 설명한다. 논리회로의 개념을 컴퓨터에 대한 기본 이해와 함께 설명한다.,논리회로의 기본 이론인 불 대수의 기초에 대해 학습한다. 불 대수의 기본 정리와 진리표, 곱셈전개/인수분해를 설명한다.,불 대수를 좀 더 깊이 다룬다. 불 대수의 정리들과 간략화 절차에 대해 설명하고, XOR/XNOR 연산자도 같이 학습한다. 주어진 문장을 불 대수 식으로 바꾸는 것을 설명한다.,주어진 진리표를 최소항 전개 형태의 불 대수식이나 최대항 전개 형태의 불 대수식으로 옮기는 법을 설명한다. 무관항이 들어 있는 비완전 명세함수도 학습한다.,불 대수식을 체계적으로 간략화하는 방법인 카노맵을 하습한다. 2변수/3변수/4변수 카노맵을 설명한다.,지난 주에 이어 카노맵에서, 무관항이 있을 때의 간략화와 최소 논리합의 곱형태의 간략화에 대해 학습한다. 필수주항의 개념을 통해 체계적인 간략화 절차를 설명한다.,다단회로, NAND/NOR 회로, 표준 2단회로, 다중출력함수 등을 학습한다.,논리회로에서 사용하는 수의 표현법인 2진법을 설명하고, 음수 표기법인 2의 보수 체계와 덧셈기 설계를 학습한다.,지난 시간에 이어 뺄셈기의 구조를 설명한다. 기능 블록 중 멀티플렉서와 디코더를 설명하고, 프로그래머블 로직에 대해 학습한다.,현재의 입력만을 고려하는 조합회로와 과거의 입력까지 고려하는 순서회로의 차이점에 대해 설명한다. 순서회로의 기본 동작과 설계 방법을 설명하고 상태기억소자의 역할을 학습힌다.,간단한 순서회로에 대해 타이밍도, 상태표, 상태도를 유도하는 법에 대해 설명한다. 밀리머쉰과 무어머쉰에 대해서 학습한다.,간단한 무어머쉰과 간단한 밀리머쉰을 설계하는 법에 대해 설명한다.,행 맞추기 방법과 관련항 차트 방법을 이용하여 상태의 개수를 최소화하는 법을 설명한다. 등가순서회로 검출법을 학습한다.,SR 래치와 게이트형 D 래치, 에지트리거 D 플립프롭, JK 플립플롭, T 플립플롭의 동작을 설명한다. 레지스터의 개념과 레지스터에 기반한 회로 설계에 대해 학습한다.,레지스터에 기반한 다양한 회로들을 설명한다. 이진 카운터와 임의 순서 카운터를 설계한는 법에 대해 학습한다.",ko,http://www.kocw.net/home/cview.do?cid=03b3eec45c24163f,디지털 논리회로 및 실습,강형주,,15,0,4.4,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t339668.jpg,unknown,on
,"새로 만들기, 열기, 탐색,환경탐색, 도구 모음, 프런트 패널,디버깅, 에러와 경고, 단계별 실행,컨트롤, 인디케이터, 다이어르 노브, 게이지,인덱스 디스플레이, 차원 추가, 행렬,다양한 데이터 타입의 묶음, 원소 순서,다이나믹 데이터, 익스프레스 전용,반복 연산기법, 에러 찾기, 블록 다이어그램,반복 실행, 코드 정지조건,인덱싱 활성화 및 비활성화, CPU 점유율,반복 횟수 지정, 바로가기 메뉴,시프트 레지스터, 반복 구문, 초기화 유무,다이아그램 비활성화, 모듈화 프로그램,강제적 순서 조정, 프레임 추가,파일 포맷, 상위, 하위 레벨, 상태 머신",ko,http://www.kocw.net/home/cview.do?cid=fe9f5bbcd77ba641,전산 프로그래밍 및 실습,김준범,,15,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"discuss the atomic structure, materials types and semiconductors. Describe current generation and dopping. Describe the structure of the pn-junction (i.e., diode),Discuss the biasing of a diode and analyze its (V-I) characteristic curve. Explain the diode models,Explain the DC power supply and the half-wave rectifier,explain the operation and types of the full-wave rectifiers. Discuss the operation of the power supply filters and regulators,explain the operation of diode limiting and clamping circuits,Explaina nd analyze the operation of the diode voltage multipliers,explain the operation of the zener diode. Explain the usage of the zener diode as a voltage reference, regulator, and limiter,other special-purpose diodes: varactor diode, LED, laser diode, Schttky diode, photodiode,Describe the basic structure of the bipolar-junction transistor (BJT),explain the BJT biasing circuits and currents. Discuss the relationships between the BJT currents and general parameters,discuss the BJT voltage amplifier and the electronic switch. Describe the phototransistor and its application,Discuss the dc biasing circuits. Analyze the voltage-divider bias circuit.,Analyze emitter bias circuit, base bias circuit, emitter-feedback bias circuit, and collector bias circuit,Describe the amplifier concept and the BJT internal parameters,Analyze the operation of common-emitter amplifiers,Analyze the operation of common-emitter amplifiers,analyze the common-base and common-collector amplifiers. Discuss the multistage amplifiers and their operation,Introduce the power amplifiers. Explain the class A power amplifiers.,Explain and discuss the operation fo class B and AB power amplifiers. Explain and discuss the operation fo class C power amplifier.,explain the operation of the JFETs and their important parameters,Discuss the JFET biasing circuits and the ohmic region,Explain the structure and operation of MOSFETs and its biasing circuits.",ko,http://www.kocw.net/home/cview.do?cid=f56626a856337c6d,전자회로,Manar Mohaisen,,22,0,4.5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t338579.jpg,unknown,on
,"Introduction to Data Structure Course and a breif review of C++ programming,Classes in C++, Introduction to Algorithms, Definition and examples of List Data stucture in daily life, List operations, Implementation of List Using Array,List Implementation using Linked Memory, Some variants of Linked List. Example of list data sturucture usage,Definition, operations, implementation and usage of stack data structure.,Converting infix exprerssion to postfix using stack. Implemetatiion of stack using C++ templates,Definition, operations, implementation and usage of queue data structure.,Definition, operations, and implementation of binary tree data structure,Definition, operations, and implementation of binary search tree (BST),Definition, operations, and implementation of AVL search tree,Remaining part of the AVL tree. Definition, operations, and implementation of binary threaded tree.,Some applications and usages of tree data structure,Definition, operations, and implementation of heap data structure,Definition, operations, and implementation of Tables,Some sorting algorithms,Definition, representation and transversal of graphs,Some graph algorithms",ko,http://www.kocw.net/home/cview.do?cid=832bda02d2fc6c3c,자료구조 및 실습,Muhammad Tariq Mahmood,,16,0,1.2,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t338540.jpg,unknown,on
,"One will learn the basic concept of the network and thread.,자바의 기본적인 입출력 프로그램에 대하여 배우고 바이트 입출력 프로그램을 익힌다.,자바를 이용한 문자단위의 입출력 방법에 대하여 익힌다.,자바 객체를 입출력 하는 방법을 배운다,네트워크를 활용한 프로그램 개발에 대한 기초 지식을 배운다.,가장 기본이 되는 TCP를 활용한 프로그램 개발 방법을 익힌다.,UDP를 활용한 프로그램 개발 방법을 익힌다.,URL과 관련한 클래스를 사용하는 방법을 익힌다.,자바의 네트워크 입출력에 대하여 익힌다.,입출력 프로그램의 필수 요소인 버퍼의 개념과 사용법을 익힌다.,효율적인 네트ㅤㅇㅝㅋ프로그램을 위한 채널의 개념과 사용법을 익힌다.,셀렉터의 개념과 사용법을 익힌다,대용량 서버를 구축하기 위한 여러 가지 방법을 제시한다",ko,http://www.kocw.net/home/cview.do?cid=d43f75fc3498f335,자바네트워크,이형원,,13,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"멀티디어의 발전단계,텍스트형식, 인식, 도서출판,이미지표현방식, 저장방식,이미지처리, 이미지편집기,그래픽스의 기본요소와 속성, 컬러, 조명과 음영,2D 애니메이션, 컴퓨터기반 애니메이션, 특수효과,컴퓨터기반 3D 애니메이션, 웹 애니메이션, 저작도구,비디오, 비디오분류, 비디오편집,사운드신호변환, WAV, MIDI,웹 3D 응용, 웹 3D 최근기술동향, 상호작용, 웹 3D 브라우저,콘텐츠 구조와 종류, 제작환경, 이론.,가상현실 입출력장치, 가상현실응용,유비쿼터스 센서 네트워크, 3차원 가시화",ko,http://www.kocw.net/home/cview.do?cid=73a425d57e44d15b,멀티미디어 개론,최흥국,,13,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t338098.jpg,unknown,on
,"제1강-강의 정보 및 컴퓨터네트워크의 기본 개념 소개,제2강-계층구조 개념, TCP/IP 프로토콜 모델 및 각 계층,제3강-클라이언트-서버 패러다임, 피어-투-피어 패러다임,제4강-P2P 네트워크, DHT 기반 네트워크, 비트토렌트,제5-1강-흐름제어 및 오류제어 기본개념, 슬라이딩 윈도우,제5-2강-Stop & Wait, Go-Back-N, Selective-Repeat,제6강-TCP 윈도우, TCP 흐름제어 및 오류제어,제7강-혼잡제어 원리, TCP Taho, Reno, Vegas,제8강-네트워크 계층 서비스, 설계 목적, IP/ICMP/IPv6,제9강-Classful/Classless 주소체계, 서브넷, DHCP/NAT,제10강-라우팅과 포워딩 개념, 포워딩 기술, 최적화,제11강-Distance-Vector, Link-State, Path-Vector 라우팅,제12강-멀티캐스팅 개념 및 목적, 그룹 관리, 접근 방법,제13강-패킷 및 회선 교환, 데이터그램, 가상회선 기법",ko,http://www.kocw.net/home/cview.do?cid=13eb6b153e71fdd7,컴퓨터네트워크,김태형,,14,0,4,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t337244.jpg,unknown,on
,"제1-1강 Embedded System 정의 및 프로세서,제1-2강 Embedded System의 운영체제,제1-3강 Embedded System의 운영체제-안드로이드,제2-1강 센서 네트워크 시스템,제2-2강 Zigbee 네트워크 기술,제2-3강 Nano-Qplus 개요 및 구조,제2-4강 Nano-Qplus 주요 API,제3-1강 EZ-ESTO 설치,제3-2강 EZ-ESTO 실행,제4-1강 AVR ATmega128 특징,제4-2강 AVR ATmega128 내부구조,제4-3강 AVR ATmega128 Memory 구조,제4-4강 AVR ATmega128 외부메모리 인터페이스,제4-5강 AVR ATmega128 인터럽트,제5-1강 AVR ATmega128 병렬 I/O 포트,제5-2강 AVR ATmega128 USART 시리얼 포트,제5-3강 AVR ATmega128 타이머/카운터 기본동작 및 동작모드,제5-4강 AVR ATmega128 타이머/카운터0,2 동작 및 제어,제6-1강 ACR C 프로그래밍,제6-2강 AVR-GCC 사용,제6-3강 AVR C 외부 인터럽트 처리 프로그램,제6-4강 AVR C 타이머/카운터 응용 프로그램 예,제6-5강 USART 시리얼 포트 응용 프로그램 예,제7-1강 EZ-ESTO 통합개발환경(IDE)에서의 커널 설정,제7-2강 EZ-ESTO 통합개발환경(IDE)에서의 프로그램 개발 예제,제8-1강 ATmega128 USART 포트를 사용한 시리얼 출력프로그램(USART 직접 제어),제8-2강 ATmega128 USART 포트를 사용한 시리얼 출력프로그램(Nano Qplus API 사용),제9-1강 A/D 컨버터 제어 레지스터,제9-2강 타겟보드(센서노드)에서의 조도 센서 사용 프로그램 예 프로그램(USART 직접 제어),제10-1강 타겟보드(센서노드)에서의 온도 센서 사용 프로그램 예,제10-2강 타겟보드(센서노드)에서의 가스 센서 사용 프로그램 예,제11-1강 타겟보드(센서노드)에서의 습도 센서 사용 프로그램 예,제11-2강 타겟보드(센서노드)에서의 적외선 센서 사용 프로그램 예,제12-1강 초음파 센서 관련 타이머/카운터 제어,제12-2강 타겟보드(센서노드)에서의 초음파 센서 응용 프로그램 예,제13-1강 Zigbee 네트워크,제13-2강 싱크노드 응용 프로그램 예,제13-3강 센서노드 응용 프로그램 예,제14-1강 Actuator노드 응용 프로그램 예,제14-2강 싱크노드/센서노드 응용 프로그램 예",ko,http://www.kocw.net/home/cview.do?cid=254ab2d906b321b2,창의설계프로젝트1,장춘서,,40,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t337203.jpg,unknown,on
,"제1강-윈도우 프로그래밍 특징,제2강-비주얼스튜디오 2010 사용법,제3강-메시지, WinMain, WindProc  함수 설명, 데이터 타입,제4강-메시지 처리, MSDN 사용법, 글자출력,제5강-유형분류, 유형별 프로그램 실습, 윈도우 두 개 이상 생성,제6강-다중 윈도우 및 윈도우 프로시저, 윈도우간 통신,제7강-Spy++, FindWindow  활용,제8강-윈도우 생성 파괴 실험, 윈도우간 서열관계 형성, WM_CREATE 메시지,제9강-윈도우 스타일 추가 및 삭제, 비트 연산,제10강-버튼 및 편집 윈도우 생성 및 이벤트 처리, WM_COMMAND 메시지,제11강-노티피케이션 코드, 편집 윈도우 처리,제12강-서브 클래싱, 윈도우 프로시저 대처 기법,제13강-사용자 메시지 정의 및 메시지 호출, SendMessage, WM_USER 메시지,제14강-MFC 프로그램 작성, 프로그램 시작 부분, 객체지향 개념, 기반 클래스 소개, 메시지 핸들러 함수 작명,제15강-CMainFrame, CMyApp 클래스,     PreCreateWindow, 리소스,제16강-메시지 맵, 멥핑 매크로, 메뉴처리,제17강-CDI 객체, SelectObject, WM_PAINT 메시지, CPaintDC,제18강-대화상자 윈도우 처리, GetDIgItem, 사용자 클래스 추가",ko,http://www.kocw.net/home/cview.do?cid=7a28728b696bf918,윈도우프로그래밍 입문,고재필,,18,0,4.2,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t337184.jpg,unknown,on
,"용어 설명 및 DSP 응용분야 소개,신호의 퓨리어 시리즈 표현,컨볼루션 과 윈도우 함수,에너지신호, 파워 신호, 스펙트럼,라플라스 변환 및 시스템 해석,기본 차분 방정식의 해 구하기,Z-변환(ZT)의 정의 및 속성,Z변환 특성 및 역변환 (IZT)을 이용한 차분방정식 풀이,샘플링 이론 및 주기적인 이산 신호의 푸리에 급수 전개,이산 퓨리어 변환(DFT), 고속 푸리에 변환(FFT) 및 스펙트럼 추정,이산 시스템의 전달 함수 및 구현,IIR 필터 구조 및 설계법,FIR 필터 구조 및 설계법",ko,http://www.kocw.net/home/cview.do?cid=7592028a4e720d57,디지털 신호 처리 (DSP),박영철,,13,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
